,timestamp,foreperiod_start,foreperiod_end,response_received,subject,trial,test,requested_foreperiod,actual_foreperiod,response_time,note,tag,garbage_collection
11750,2016-11-07 08:43:34,251841493,251850060,251850477,2,36,91,8540,8567,417,,,False
11751,2016-11-07 08:43:44,251851489,251857772,251858187,2,37,91,6258,6283,415,,,False
11752,2016-11-07 08:43:52,251859201,251861805,251862213,2,38,91,2582,2604,408,,,False
11753,2016-11-07 08:43:56,251863222,251868755,251869188,2,39,91,5512,5533,433,,,False
11754,2016-11-07 08:44:03,251870201,251876775,251877269,2,40,91,6551,6574,494,,,False
11755,2016-11-07 08:44:11,251878290,251883307,251883762,2,41,91,4995,5017,455,,,False
11756,2016-10-31 07:32:04,149102403,149110774,149111111,2,0,23,8358,8371,337,,,False
11757,2016-10-31 07:32:14,149112127,149114685,149115137,2,1,23,2542,2558,452,,,False
11758,2016-10-31 07:32:18,149116150,149123841,149124294,2,2,23,7665,7691,453,,,False
11759,2016-10-31 07:32:27,149125308,149128558,149128985,2,3,23,3229,3250,427,,,False
11760,2016-10-31 07:32:32,149130003,149138579,149139070,2,4,23,8550,8576,491,,,False
11761,2016-10-31 07:32:42,149140083,149142378,149142997,2,5,23,2279,2295,619,minor_lapse,,False
11762,2016-10-31 07:32:46,149144013,149146975,149147676,2,6,23,2938,2962,701,minor_lapse,,False
11763,2016-10-31 07:32:50,149148690,149155293,149155732,2,7,23,6579,6603,439,,,False
11764,2016-10-31 07:32:58,149156752,149163155,149163677,2,8,23,6381,6403,522,minor_lapse,,False
11765,2016-10-31 07:33:06,149164684,149170087,149170453,2,9,23,5381,5403,366,,,False
11766,2016-10-31 07:33:13,149171460,149179855,149180245,2,10,23,8376,8395,390,,,False
11767,2016-10-31 07:33:23,149181259,149189380,149189740,2,11,23,8094,8121,360,,,False
11768,2016-10-31 07:33:32,149190756,149199597,149200010,2,12,23,8821,8841,413,,,False
11769,2016-10-31 07:33:43,149201014,149209942,149210291,2,13,23,8902,8928,349,,,False
11770,2016-10-31 07:33:53,149211310,149218137,149218583,2,14,23,6794,6827,446,,,False
11771,2016-10-31 07:34:01,149219588,149227779,149228115,2,15,23,8169,8191,336,,,False
11772,2016-10-31 07:34:11,149229120,149238507,149238893,2,16,23,9366,9387,386,,,False
11773,2016-10-31 07:34:22,149239898,149249383,149249752,2,17,23,9469,9485,369,,,False
11774,2016-10-31 07:34:32,149250768,149258130,149258507,2,18,23,7338,7362,377,,,False
11775,2016-10-31 07:34:41,149259512,149264829,149265223,2,19,23,5293,5317,394,,,False
11776,2016-10-31 07:34:48,149266240,149275105,149275482,2,20,23,8840,8865,377,,,False
11777,2016-10-31 07:34:58,149276495,149283412,149283739,2,21,23,6891,6917,327,,,False
11778,2016-10-31 07:35:06,149284753,149294113,149294457,2,22,23,9342,9360,344,,,False
11779,2016-10-31 07:35:17,149295471,149304769,149305138,2,23,23,9271,9298,369,,,False
11780,2016-10-31 07:35:28,149306154,149309130,149309479,2,24,23,2951,2976,349,,,False
11781,2016-10-31 07:35:32,149310497,149320437,149320786,2,25,23,9910,9940,349,,,False
11782,2016-10-31 07:35:44,149321801,149330677,149331059,2,26,23,8846,8876,382,,,False
11783,2016-10-31 07:35:54,149332073,149338647,149338958,2,27,23,6553,6574,311,,,False
11784,2016-10-31 07:36:02,149339970,149342505,149342885,2,28,23,2511,2535,380,,,False
11785,2016-10-31 07:36:06,149343900,149350717,149351095,2,29,23,6792,6817,378,,,False
11786,2016-10-31 07:36:14,149352109,149356372,149356740,2,30,23,4241,4263,368,,,False
11787,2016-10-31 07:36:19,149357756,149366440,149366844,2,31,23,8650,8684,404,,,False
11788,2016-10-31 07:36:30,149367857,149377364,149377771,2,32,23,9479,9507,407,,,False
11789,2016-10-31 07:36:40,149378786,149382076,149382469,2,33,23,3271,3290,393,,,False
11790,2016-10-31 07:36:45,149383488,149389616,149390006,2,34,23,6112,6128,390,,,False
11791,2016-10-31 07:36:53,149391027,149393988,149394443,2,35,23,2938,2961,455,,,False
11792,2016-10-31 07:36:57,149395460,149400920,149401907,2,36,23,5434,5460,987,minor_lapse,,False
11793,2016-11-07 13:05:06,256345123,256348513,256348931,2,0,94,3371,3390,418,,,False
11794,2016-11-07 13:05:11,256349949,256353732,256354184,2,1,94,3763,3783,452,,,False
11795,2016-11-07 13:05:16,256355196,256359543,256359998,2,2,94,4325,4347,455,,,False
11796,2016-11-07 13:05:22,256361010,256371005,256371579,2,3,94,9961,9995,574,minor_lapse,,False
11797,2016-11-07 13:05:34,256372596,256377649,256378023,2,4,94,5025,5053,374,,,False
11798,2016-11-07 13:05:40,256379038,0,256381635,2,5,94,4388,0,-1791,false_start,,False
11799,2016-11-07 13:05:44,256382642,256387738,256388240,2,6,94,5074,5096,502,minor_lapse,,False
11800,2016-11-07 13:05:51,256389260,256391338,256391832,2,7,94,2057,2078,494,,,False
11801,2016-11-07 13:05:54,256392849,256396151,256396539,2,8,94,3277,3302,388,,,False
11802,2016-11-07 13:05:59,256397559,256405223,256405643,2,9,94,7635,7664,420,,,False
11803,2016-11-07 13:06:08,256406660,256409941,256410404,2,10,94,3260,3281,463,,,False
11804,2016-11-07 13:06:13,256411420,256417237,256417655,2,11,94,5797,5817,418,,,False
11805,2016-11-07 13:06:20,256418672,256422065,256422640,2,12,94,3370,3393,575,minor_lapse,,False
11806,2016-11-07 13:06:25,256423659,256428553,256429008,2,13,94,4869,4894,455,,,False
11807,2016-11-07 13:06:31,256430027,256438249,256438679,2,14,94,8195,8222,430,,,False
11808,2016-11-07 13:06:41,256439692,256442968,256443529,2,15,94,3257,3276,561,minor_lapse,,False
11809,2016-11-07 13:06:46,256444543,256454547,256454941,2,16,94,9977,10004,394,,,False
11810,2016-11-07 13:06:57,256455954,256463071,256463503,2,17,94,7089,7117,432,,,False
11811,2016-11-07 13:07:06,256464520,256474305,256474707,2,18,94,9757,9785,402,,,False
11812,2016-11-07 13:07:17,256475719,256485344,256485773,2,19,94,9599,9625,429,,,False
11813,2016-11-07 13:07:28,256486786,256489342,256489738,2,20,94,2537,2556,396,,,False
11814,2016-11-07 13:07:32,256490754,256497562,256497968,2,21,94,6784,6808,406,,,False
11815,2016-11-07 13:07:40,256498984,256503877,256504362,2,22,94,4871,4893,485,,,False
11816,2016-11-07 13:07:47,256505381,256511480,256511869,2,23,94,6077,6099,389,,,False
11817,2016-11-07 13:07:54,256512887,256521126,256521538,2,24,94,8209,8239,412,,,False
11818,2016-11-07 13:08:04,256522557,256526972,256527370,2,25,94,4388,4415,398,,,False
11819,2016-11-07 13:08:10,256528386,256533295,256533705,2,26,94,4885,4909,410,,,False
11820,2016-11-07 13:08:16,256534721,0,256537480,2,27,94,9959,0,-7200,false_start,,False
11821,2016-11-07 13:08:20,256538489,256546603,256546975,2,28,94,8089,8114,372,,,False
11822,2016-11-07 13:08:29,256547996,256557903,256558345,2,29,94,9874,9907,442,,,False
11823,2016-11-07 13:08:41,256559359,256565313,256565752,2,30,94,5931,5954,439,,,False
11824,2016-11-07 13:08:48,256566768,256571256,256571669,2,31,94,4465,4488,413,,,False
11825,2016-11-07 13:08:54,256572684,256580443,256580893,2,32,94,7737,7759,450,,,False
11826,2016-11-07 13:09:03,256581910,256584651,256585119,2,33,94,2717,2741,468,,,False
11827,2016-11-07 13:09:07,256586134,256592051,256592471,2,34,94,5892,5917,420,,,False
11828,2016-11-07 13:09:15,256593488,256596126,256596513,2,35,94,2614,2638,387,,,False
11829,2016-11-07 13:09:19,256597530,256601992,256602455,2,36,94,4441,4462,463,,,False
11830,2016-11-07 13:09:25,256603469,256608079,256608489,2,37,94,4592,4610,410,,,False
11831,2016-11-07 13:09:31,256609506,256619182,256619613,2,38,94,9647,9676,431,,,False
11832,2016-11-07 13:09:42,256620629,256625451,256625855,2,39,94,4798,4822,404,,,False
11833,2016-11-07 13:09:48,256626876,256633775,256634178,2,40,94,6872,6899,403,,,False
11834,2016-11-07 13:09:56,256635184,256638186,256638608,2,41,94,2984,3002,422,,,False
11835,2016-11-07 13:10:01,256639620,256642359,256642756,2,42,94,2715,2739,397,,,False
11836,2016-11-07 13:10:05,256643772,256648261,256648639,2,43,94,4463,4489,378,,,False
11837,2016-10-31 10:19:29,153251453,153254581,153255095,2,0,25,3121,3128,514,minor_lapse,,False
11838,2016-10-31 10:19:34,153256101,153264374,153264964,2,1,25,8251,8273,590,minor_lapse,,False
11839,2016-10-31 10:19:44,153265968,153272813,153273436,2,2,25,6837,6845,623,minor_lapse,,False
11840,2016-10-31 10:19:52,153274449,153282322,153282679,2,3,25,7851,7873,357,,,False
11841,2016-10-31 10:20:01,153283696,153293378,153293819,2,4,25,9663,9682,441,,,False
11842,2016-10-31 10:20:13,153294828,153300974,153301429,2,5,25,6125,6146,455,,,False
11843,2016-10-31 10:20:20,153302442,153309178,153309617,2,6,25,6709,6736,439,,,False
11844,2016-10-31 10:20:28,153310631,153319209,153319539,2,7,25,8554,8578,330,,,False
11845,2016-10-31 10:20:38,153320551,153324491,153324890,2,8,25,3921,3940,399,,,False
11846,2016-10-31 10:20:44,153325907,153329730,153330326,2,9,25,3803,3823,596,minor_lapse,,False
11847,2016-10-31 10:20:49,153331340,153336037,153336477,2,10,25,4677,4697,440,,,False
11848,2016-10-31 10:20:55,153337493,153345106,153345628,2,11,25,7597,7613,522,minor_lapse,,False
11849,2016-10-31 10:21:04,153346639,153350365,153350821,2,12,25,3700,3726,456,,,False
11850,2016-10-31 10:21:10,153351826,153359084,153359545,2,13,25,7234,7258,461,,,False
11851,2016-10-31 10:21:18,153360559,153365851,153366379,2,14,25,5276,5292,528,minor_lapse,,False
11852,2016-10-31 10:21:25,153367396,153376000,153376376,2,15,25,8576,8604,376,,,False
11853,2016-10-31 10:21:35,153377390,153384768,153386009,2,16,25,7354,7378,1241,minor_lapse,,False
11854,2016-10-31 10:21:45,153387025,153393395,153393779,2,17,25,6347,6370,384,,,False
11855,2016-10-31 10:21:53,153394793,153398203,153398565,2,18,25,3390,3410,362,,,False
11856,2016-10-31 10:21:57,153399580,153408452,153408811,2,19,25,8842,8872,359,,,False
11857,2016-10-31 10:22:08,153409827,153415912,153416228,2,20,25,6058,6085,316,,,False
11858,2016-10-31 10:22:15,153417245,153425436,153426632,2,21,25,8173,8191,1196,minor_lapse,,False
11859,2016-10-31 10:22:25,153427652,153430911,153432676,2,22,25,3246,3259,1765,minor_lapse,,False
11860,2016-10-31 10:22:31,153433679,153440848,153441323,2,23,25,7164,7169,475,,,False
11861,2016-10-31 10:22:40,153442337,153446013,153446422,2,24,25,3655,3676,409,,,False
11862,2016-10-31 10:22:45,153447438,153454487,153454846,2,25,25,7023,7049,359,,,False
11863,2016-10-31 10:22:54,153455863,153461977,153462364,2,26,25,6096,6114,387,,,False
11864,2016-10-31 10:23:01,153463378,153471695,153472110,2,27,25,8290,8317,415,,,False
11865,2016-10-31 10:23:11,153473127,153480316,153480716,2,28,25,7163,7189,400,,,False
11866,2016-10-31 10:23:20,153481732,153485218,153485530,2,29,25,3467,3486,312,,,False
11867,2016-10-31 10:23:24,153486550,153489934,153490286,2,30,25,3360,3384,352,,,False
11868,2016-10-31 10:23:29,153491301,153500758,153501119,2,31,25,9435,9457,361,,,False
11869,2016-10-31 10:23:40,153502132,153511031,153511394,2,32,25,8864,8899,363,,,False
11870,2016-10-31 10:23:50,153512408,153518046,153518381,2,33,25,5615,5638,335,,,False
11871,2016-10-31 10:23:57,153519395,153521473,153521836,2,34,25,2057,2078,363,,,False
11872,2016-10-31 10:24:01,153522842,153526931,153527244,2,35,25,4070,4089,313,,,False
11873,2016-10-31 10:24:06,153528259,153534469,153534799,2,36,25,6188,6210,330,,,False
11874,2016-10-31 10:24:14,153535813,0,153536373,2,37,25,7197,0,-6637,false_start,,False
11875,2016-10-31 10:24:15,153537379,153540061,153540427,2,38,25,2659,2682,366,,,False
11876,2016-10-31 10:24:19,153541441,153543780,153544170,2,39,25,2322,2339,390,,,False
11877,2016-10-31 10:24:23,153545184,153551343,153551737,2,40,25,6134,6159,394,,,False
11878,2016-10-29 20:31:23,130419844,130423545,130423875,2,0,9,3678,3701,330,,,False
11879,2016-10-29 20:31:28,130424891,130430911,130431278,2,1,9,6000,6020,367,,,False
11880,2016-10-29 20:31:36,130432291,130439995,130440301,2,2,9,7676,7704,306,,,False
11881,2016-10-29 20:31:45,130441315,130451284,130451601,2,3,9,9942,9969,317,,,False
11882,2016-10-29 20:31:56,130452618,130462255,130462622,2,4,9,9607,9637,367,,,False
11883,2016-10-29 20:32:07,130463637,130465942,130466356,2,5,9,2282,2305,414,,,False
11884,2016-10-29 20:32:11,130467372,130473462,130473863,2,6,9,6062,6090,401,,,False
11885,2016-10-29 20:32:18,130474879,130484590,130484949,2,7,9,9681,9711,359,,,False
11886,2016-10-29 20:32:29,130485964,130493500,130493797,2,8,9,7508,7536,297,,,False
11887,2016-10-29 20:32:38,130494809,130499467,130499850,2,9,9,4630,4658,383,,,False
11888,2016-10-29 20:32:44,130500862,130509806,130510149,2,10,9,8925,8944,343,,,False
11889,2016-10-29 20:32:54,130511165,130513301,130513793,2,11,9,2114,2136,492,,,False
11890,2016-10-29 20:32:58,130514810,130522261,130522628,2,12,9,7430,7451,367,,,False
11891,2016-10-29 20:33:07,130523644,130531477,130531831,2,13,9,7814,7833,354,,,False
11892,2016-10-29 20:33:16,130532850,130537033,130537396,2,14,9,4158,4183,363,,,False
11893,2016-10-29 20:33:22,130538414,130546096,130546453,2,15,9,7658,7682,357,,,False
11894,2016-10-29 20:33:31,130547472,130553046,130553376,2,16,9,5547,5574,330,,,False
11895,2016-10-29 20:33:38,130554398,130559497,130559815,2,17,9,5078,5099,318,,,False
11896,2016-10-29 20:33:44,130560840,130569914,130570259,2,18,9,9054,9074,345,,,False
11897,2016-10-29 20:33:55,130571276,130577405,130577734,2,19,9,6120,6129,329,,,False
11898,2016-10-29 20:34:02,130578740,130582305,130582599,2,20,9,3545,3565,294,,,False
11899,2016-10-29 20:34:07,130583613,130587506,130587855,2,21,9,3875,3893,349,,,False
11900,2016-10-29 20:34:12,130588876,130591108,130591457,2,22,9,2218,2232,349,,,False
11901,2016-10-29 20:34:16,130592475,130594927,130595273,2,23,9,2432,2452,346,,,False
11902,2016-10-29 20:34:20,130596286,130604760,130605099,2,24,9,8454,8474,339,,,False
11903,2016-10-29 20:34:29,130606109,130613968,130614281,2,25,9,7834,7859,313,,,False
11904,2016-10-29 20:34:39,130615299,130618808,130619132,2,26,9,3483,3509,324,,,False
11905,2016-10-29 20:34:43,130620153,130624718,130625021,2,27,9,4542,4565,303,,,False
11906,2016-10-29 20:34:49,130626037,130629071,130629409,2,28,9,3015,3034,338,,,False
11907,2016-10-29 20:34:54,130630414,130639119,130639480,2,29,9,8682,8705,361,,,False
11908,2016-10-29 20:35:04,130640493,130644609,130644998,2,30,9,4092,4116,389,,,False
11909,2016-10-29 20:35:09,130646017,130651405,130651804,2,31,9,5363,5388,399,,,False
11910,2016-10-29 20:35:16,130652821,130655886,130656226,2,32,9,3043,3065,340,,,False
11911,2016-10-29 20:35:21,130657241,130660747,130661106,2,33,9,3483,3506,359,,,False
11912,2016-10-29 20:35:25,130662121,130668509,130668829,2,34,9,6361,6388,320,,,False
11913,2016-10-29 20:35:33,130669845,130677327,130677617,2,35,9,7454,7482,290,,,False
11914,2016-10-29 20:35:42,130678633,130685015,130685355,2,36,9,6355,6382,340,,,False
11915,2016-10-29 20:35:50,130686369,130688932,130689238,2,37,9,2552,2563,306,,,False
11916,2016-10-29 20:35:54,130690252,130697579,130697878,2,38,9,7302,7327,299,,,False
11917,2016-10-29 20:36:02,130698897,130704464,130704802,2,39,9,5543,5567,338,,,False
11918,2016-10-29 20:36:09,130705820,130714643,130715013,2,40,9,8793,8823,370,,,False
11919,2016-10-29 20:36:19,130716025,130721602,130721973,2,41,9,5544,5577,371,,,False
11920,2016-11-01 12:32:02,167094904,167103326,167103798,2,0,39,8392,8422,472,,,False
11921,2016-11-01 12:32:12,167104811,167110717,167111172,2,1,39,5883,5906,455,,,False
11922,2016-11-01 12:32:19,167112193,167117456,167117839,2,2,39,5245,5263,383,,,False
11923,2016-11-01 12:32:26,167118856,167121527,167121978,2,3,39,2649,2671,451,,,False
11924,2016-11-01 12:32:30,167122999,167127447,167127859,2,4,39,4426,4448,412,,,False
11925,2016-11-01 12:32:36,167128873,167132199,167132561,2,5,39,3305,3326,362,,,False
11926,2016-11-01 12:32:41,167133573,167139785,167140279,2,6,39,6187,6212,494,,,False
11927,2016-11-01 12:32:48,167141293,167148671,167149017,2,7,39,7348,7378,346,,,False
11928,2016-11-01 12:32:57,167150030,167155834,167156352,2,8,39,5779,5804,518,minor_lapse,,False
11929,2016-11-01 12:33:04,167157366,167160451,167160897,2,9,39,3067,3085,446,,,False
11930,2016-11-01 12:33:09,167161913,167170788,167171283,2,10,39,8850,8875,495,,,False
11931,2016-11-01 12:33:19,167172305,167175043,167175491,2,11,39,2721,2738,448,,,False
11932,2016-11-01 12:33:24,167176506,167181563,167181961,2,12,39,5040,5057,398,,,False
11933,2016-11-01 12:33:30,167182976,167186613,167187012,2,13,39,3618,3637,399,,,False
11934,2016-11-01 12:33:35,167188031,167196424,167196847,2,14,39,8374,8393,423,,,False
11935,2016-11-01 12:33:45,167197868,167200707,167201130,2,15,39,2816,2839,423,,,False
11936,2016-11-01 12:33:49,167202145,167204269,167204715,2,16,39,2102,2124,446,,,False
11937,2016-11-01 12:33:53,167205733,167211237,167211597,2,17,39,5468,5504,360,,,False
11938,2016-11-01 12:34:00,167212611,167217252,167217641,2,18,39,4617,4641,389,,,False
11939,2016-11-01 12:34:06,167218655,167224113,167224589,2,19,39,5435,5458,476,,,False
11940,2016-11-01 12:34:13,167225604,167232748,167233103,2,20,39,7123,7144,355,,,False
11941,2016-11-01 12:34:21,167234116,167239939,167240296,2,21,39,5783,5823,357,,,False
11942,2016-11-01 12:34:28,167241315,167246020,167246955,2,22,39,4681,4705,935,minor_lapse,,False
11943,2016-11-01 12:34:35,167247969,167253053,167253475,2,23,39,5056,5084,422,,,False
11944,2016-11-01 12:34:42,167254491,167262200,167262654,2,24,39,7680,7709,454,,,False
11945,2016-11-01 12:34:51,167263668,167267983,167268520,2,25,39,4285,4315,537,minor_lapse,,False
11946,2016-11-01 12:34:57,167269536,0,167276793,2,26,39,7942,0,-685,false_start,,False
11947,2016-11-01 12:35:05,167277800,167282896,167283621,2,27,39,5082,5096,725,minor_lapse,,False
11948,2016-11-01 12:35:12,167284635,167289598,167291872,2,28,39,4947,4963,2274,minor_lapse,,False
11949,2016-11-01 12:35:20,167292880,167298122,167298618,2,29,39,5217,5242,496,,,False
11950,2016-11-01 12:35:27,167299635,167307537,167308063,2,30,39,7873,7902,526,minor_lapse,,False
11951,2016-11-01 12:35:36,167309077,167314782,167315291,2,31,39,5675,5705,509,minor_lapse,,False
11952,2016-11-01 12:35:43,167316308,167322666,167323110,2,32,39,6320,6358,444,,,False
11953,2016-11-01 12:35:51,167324119,167333942,167334469,2,33,39,9796,9823,527,minor_lapse,,False
11954,2016-11-01 12:36:03,167335488,167338436,167338890,2,34,39,2928,2948,454,,,False
11955,2016-11-01 12:36:07,167339905,167344668,167346269,2,35,39,4744,4763,1601,minor_lapse,,False
11956,2016-11-01 12:36:14,167347283,167353866,167354988,2,36,39,6559,6583,1122,minor_lapse,,False
11957,2016-11-01 12:36:23,167356008,167365949,167366408,2,37,39,9923,9941,459,,,False
11958,2016-11-01 12:36:35,167367418,167371378,167371771,2,38,39,3935,3960,393,,,False
11959,2016-11-01 12:36:40,167372786,167378809,167379349,2,39,39,6001,6023,540,minor_lapse,,False
11960,2016-11-01 12:36:47,167380359,167388378,167389343,2,40,39,7994,8019,965,minor_lapse,,False
11961,2016-11-01 12:36:57,167390348,167399288,167399696,2,41,39,8929,8940,408,,,False
11962,2016-11-08 12:38:14,279838879,279843591,279843972,2,0,104,4696,4712,381,,,False
11963,2016-11-08 12:38:20,279844979,279850880,279851231,2,1,104,5882,5901,351,,,False
11964,2016-11-08 12:38:27,279852245,279858451,279858888,2,2,104,6177,6206,437,,,False
11965,2016-11-08 12:38:35,279859905,279863371,279865400,2,3,104,3443,3466,2029,minor_lapse,,False
11966,2016-11-08 12:38:41,279866415,0,279870670,2,4,104,6189,0,-1934,false_start,,False
11967,2016-11-08 12:38:47,279871679,279881266,279881796,2,5,104,9570,9587,530,minor_lapse,,False
11968,2016-11-08 12:38:58,279882812,279892613,279893178,2,6,104,9774,9801,565,minor_lapse,,False
11969,2016-11-08 12:39:09,279894192,279901088,279901830,2,7,104,6873,6896,742,minor_lapse,,False
11970,2016-11-08 12:39:18,279902843,279906468,279907051,2,8,104,3610,3625,583,minor_lapse,,False
11971,2016-11-08 12:39:23,279908065,279916912,279917655,2,9,104,8817,8847,743,minor_lapse,,False
11972,2016-11-08 12:39:34,279918669,279925345,279925938,2,10,104,6635,6676,593,minor_lapse,,False
11973,2016-11-08 12:39:42,279926951,279931593,279932104,2,11,104,4617,4642,511,minor_lapse,,False
11974,2016-11-08 12:39:48,279933119,279938469,279938911,2,12,104,5332,5350,442,,,False
11975,2016-11-08 12:39:55,279939923,279945983,279946523,2,13,104,6037,6060,540,minor_lapse,,False
11976,2016-11-08 12:40:02,279947539,279955433,279956081,2,14,104,7872,7894,648,minor_lapse,,False
11977,2016-11-08 12:40:12,279957097,279959626,279960151,2,15,104,2514,2529,525,minor_lapse,,False
11978,2016-11-08 12:40:16,279961155,279969171,279969753,2,16,104,8012,8016,582,minor_lapse,,False
11979,2016-11-08 12:40:26,279970759,279976845,279977319,2,17,104,6069,6086,474,,,False
11980,2016-11-08 12:40:33,279978334,279983624,279984117,2,18,104,5266,5290,493,,,False
11981,2016-11-08 12:40:40,279985132,279988332,279988847,2,19,104,3181,3200,515,minor_lapse,,False
11982,2016-11-08 12:40:45,279989863,279998583,279998983,2,20,104,8694,8720,400,,,False
11983,2016-11-08 12:40:55,279999998,280008603,280009120,2,21,104,8578,8605,517,minor_lapse,,False
11984,2016-11-08 12:41:05,280010134,280013123,280013594,2,22,104,2962,2989,471,,,False
11985,2016-11-08 12:41:10,280014609,280021275,280021763,2,23,104,6636,6666,488,,,False
11986,2016-11-08 12:41:18,280022778,280031288,280032118,2,24,104,8485,8510,830,minor_lapse,,False
11987,2016-11-08 12:41:28,280033130,280040377,280040731,2,25,104,7222,7247,354,,,False
11988,2016-11-08 12:41:37,280041749,280048485,280048884,2,26,104,6703,6736,399,,,False
11989,2016-11-08 12:41:45,280049897,280058179,280058562,2,27,104,8255,8282,383,,,False
11990,2016-11-08 12:41:55,280059576,280066398,280066835,2,28,104,6802,6822,437,,,False
11991,2016-11-08 12:42:03,280067855,280070351,280070994,2,29,104,2477,2496,643,minor_lapse,,False
11992,2016-11-08 12:42:07,280072006,280075399,280076159,2,30,104,3371,3393,760,minor_lapse,,False
11993,2016-11-08 12:42:12,280077175,280079982,280081038,2,31,104,2787,2807,1056,minor_lapse,,False
11994,2016-11-08 12:42:17,280082054,280088545,280089048,2,32,104,6460,6491,503,minor_lapse,,False
11995,2016-11-08 12:42:25,280090058,280094081,280094693,2,33,104,3996,4023,612,minor_lapse,,False
11996,2016-11-08 12:42:31,280095713,280100863,280101266,2,34,104,5131,5150,403,,,False
11997,2016-11-08 12:42:37,280102282,280104584,280105097,2,35,104,2280,2302,513,minor_lapse,,False
11998,2016-11-08 12:42:41,280106112,280110464,280110802,2,36,104,4329,4352,338,,,False
11999,2016-11-08 12:42:47,280111815,280119127,280119661,2,37,104,7282,7312,534,minor_lapse,,False
12000,2016-11-08 12:42:56,280120677,280123112,280123539,2,38,104,2408,2435,427,,,False
12001,2016-11-08 12:43:00,280124554,280126593,280126992,2,39,104,2013,2039,399,,,False
12002,2016-11-08 12:43:03,280128002,280137255,280137741,2,40,104,9226,9253,486,,,False
12003,2016-11-08 12:43:14,280138756,280145567,280145999,2,41,104,6793,6811,432,,,False
12004,2016-11-05 17:18:28,215450916,215453343,215453669,2,0,74,2389,2427,326,,,False
12005,2016-11-05 17:18:31,215454685,215458375,215458879,2,1,74,3678,3690,504,minor_lapse,,False
12006,2016-11-05 17:18:37,215459893,215463582,215464028,2,2,74,3671,3689,446,,,False
12007,2016-11-05 17:18:42,215465042,215469567,215469877,2,3,74,4502,4525,310,,,False
12008,2016-11-05 17:18:48,215470900,215476319,215476656,2,4,74,5396,5419,337,,,False
12009,2016-11-05 17:18:54,215477671,215484557,215484981,2,5,74,6858,6886,424,,,False
12010,2016-11-05 17:19:03,215485996,215489791,215490153,2,6,74,3773,3795,362,,,False
12011,2016-11-05 17:19:08,215491165,215500922,215501405,2,7,74,9728,9757,483,,,False
12012,2016-11-05 17:19:19,215502419,215510853,215511260,2,8,74,8400,8434,407,,,False
12013,2016-11-05 17:19:29,215512276,215514766,215515288,2,9,74,2459,2490,522,minor_lapse,,False
12014,2016-11-05 17:19:33,215516301,215518715,215519121,2,10,74,2390,2414,406,,,False
12015,2016-11-05 17:19:37,215520136,215526221,215526708,2,11,74,6060,6085,487,,,False
12016,2016-11-05 17:19:44,215527725,215535111,215535511,2,12,74,7363,7386,400,,,False
12017,2016-11-05 17:19:53,215536523,215545506,215546043,2,13,74,8953,8983,537,minor_lapse,,False
12018,2016-11-05 17:20:04,215547059,215549188,215550026,2,14,74,2110,2129,838,minor_lapse,,False
12019,2016-11-05 17:20:08,215551043,215560263,215560874,2,15,74,9194,9220,611,minor_lapse,,False
12020,2016-11-05 17:20:19,215561890,215564268,215564683,2,16,74,2351,2378,415,,,False
12021,2016-11-05 17:20:22,215565699,215572425,215572829,2,17,74,6701,6726,404,,,False
12022,2016-11-05 17:20:31,215573846,215583049,215583615,2,18,74,9186,9203,566,minor_lapse,,False
12023,2016-11-05 17:20:41,215584629,0,215585777,2,19,74,3908,0,-2760,false_start,,False
12024,2016-11-05 17:20:44,215586784,215596756,215597132,2,20,74,9942,9972,376,,,False
12025,2016-11-05 17:20:55,215598150,215605424,215605877,2,21,74,7256,7274,453,,,False
12026,2016-11-05 17:21:04,215606883,215615622,215616474,2,22,74,8711,8739,852,minor_lapse,,False
12027,2016-11-05 17:21:14,215617493,215625071,215625479,2,23,74,7551,7578,408,,,False
12028,2016-11-05 17:21:23,215626495,215629406,215629839,2,24,74,2898,2911,433,,,False
12029,2016-11-05 17:21:28,215630853,215634336,215636328,2,25,74,3463,3483,1992,minor_lapse,,False
12030,2016-11-05 17:21:34,215637333,215646428,215646897,2,26,74,9076,9095,469,,,False
12031,2016-11-05 17:21:45,215647912,215653883,215654759,2,27,74,5953,5971,876,minor_lapse,,False
12032,2016-11-05 17:21:53,215655773,215660487,215661228,2,28,74,4690,4714,741,minor_lapse,,False
12033,2016-11-05 17:21:59,215662242,215667347,215667933,2,29,74,5086,5105,586,minor_lapse,,False
12034,2016-11-05 17:22:06,215668950,215678642,215679166,2,30,74,9662,9692,524,minor_lapse,,False
12035,2016-11-05 17:22:17,215680172,215682647,215683211,2,31,74,2444,2475,564,minor_lapse,,False
12036,2016-11-05 17:22:21,215684227,215686789,215687160,2,32,74,2545,2562,371,,,False
12037,2016-11-05 17:22:25,215688175,215696954,215697420,2,33,74,8752,8779,466,,,False
12038,2016-11-05 17:22:35,215698435,215704009,215704447,2,34,74,5550,5574,438,,,False
12039,2016-11-05 17:22:42,215705457,215712114,215712201,2,35,74,6632,6657,87,anticipate,,False
12040,2016-11-05 17:22:50,215713216,215717773,215718216,2,36,74,4532,4557,443,,,False
12041,2016-11-05 17:22:56,215719228,215726661,215727043,2,37,74,7409,7433,382,,,False
12042,2016-11-05 17:23:05,215728060,215731873,215732334,2,38,74,3792,3813,461,,,False
12043,2016-11-05 17:23:10,215733348,215743328,215743720,2,39,74,9951,9980,392,,,False
